(area_avaliacao) id;(area_avaliacao) nome;(area_avaliacao) codigo;(area_conhecimento) id;(area_conhecimento) nome;(area_conhecimento) codigo;(area_conhecimento) area_avaliacao_id;(programa) id;(programa) nome;(programa) codigo;(programa) uf;(programa) area_conhecimento_id;(programa) instituicao_id;(instituicao) id;(instituicao) nome;(instituicao) codigo;(instituicao) acronimo;(instituicao) endereco;(instituicao) distrito;(instituicao) cidade;(instituicao) estado;(instituicao) tipo;(instituicao) cep;(instituicao) caixa_postal;(instituicao) url;(instituicao) coordenadas;(curso) id;(curso) nome;(curso) situacao;(curso) nivel;(curso) nota_curso;(curso) data_recomendacao;(curso) data_inicio;(curso) programa_id
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;306;ANÁLISE DE SISTEMAS AMBIENTAIS;26006014002P8;AL;22;231;231;CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ;338490;CESMAC;Rua Radialista Odette Pacheco 87;None;Maceió;AL;None;57051560;None;http://www.fejal.com.br;-9.65581 -35.7378;419;ANÁLISE DE SISTEMAS AMBIENTAIS;EM FUNCIONAMENTO;Mestrado Profissional;3;23/10/2015;20/05/2016;306
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;307;DESENVOLVIMENTO LOCAL;31063012001P8;RJ;22;232;232;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;338644;UNISUAM;Avenida Paris 84;None;Rio de Janeiro;RJ;None;21041020;None;https://www.unisuam.edu.br/mestrado/mestrado-desenvolvimento-local/;-22.86771 -43.25467;420;DESENVOLVIMENTO LOCAL;EM FUNCIONAMENTO;Mestrado Profissional;4;21/03/2006;01/01/2006;307
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;308;SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE;52006018001P5;GO;22;233;233;CENTRO UNIVERSITÁRIO DE ANÁPOLIS;339228;UNIEVANGELICA;Av. Universitária s/n;None;Anápolis;GO;None;75083515;None;http://www.unievangelica.edu.br;-16.29487 -48.94565;421;SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE;EM FUNCIONAMENTO;Mestrado;4;21/03/2006;01/01/2006;308
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;308;SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE;52006018001P5;GO;22;233;233;CENTRO UNIVERSITÁRIO DE ANÁPOLIS;339228;UNIEVANGELICA;Av. Universitária s/n;None;Anápolis;GO;None;75083515;None;http://www.unievangelica.edu.br;-16.29487 -48.94565;422;PROGRAMA DE PÓS-GRADUAÇÃO EM SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE;EM FUNCIONAMENTO;Doutorado;4;05/09/2018;06/03/2019;308
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;309;Tecnologias Limpas;40030016004P8;PR;22;234;234;CENTRO UNIVERSITÁRIO DE MARINGÁ;339037;UNICESUMAR; Cesumar - Centro Universitário de Maringá 1610;None;Maringá;PR;None;87050900;None;https://www.unicesumar.edu.br/presencial/cursos-mestrado/tecnologias-limpas/;-23.44108 -51.91795;423;Tecnologias Limpas;EM FUNCIONAMENTO;Mestrado;3;09/09/2013;01/01/2014;309
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;310;CIÊNCIA E TECNOLOGIA AMBIENTAL;31088015002P0;RJ;22;235;235;CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE;338669;UEZO;AV. MANUEL CALDEIRA DE ALVARENGA 1203;None;Rio de Janeiro;RJ;None;23070200;None;http://posambiental.wix.com/uezoambiental;-22.8994 -43.57821;424;CIÊNCIA E TECNOLOGIA AMBIENTAL;EM FUNCIONAMENTO;Mestrado Profissional;3;08/11/2014;19/08/2015;310
161;CIÊNCIAS BIOLÓGICAS I;6;23;BIOLOGIA GERAL;20100000;161;311;BIOCIÊNCIAS;42015014010P1;RS;23;237;237;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;339145;UFCSPA;Rua Sarmento Leite 245;None;Porto Alegre;RS;None;90050170;None;http://www.ufcspa.edu.br/index.php/stricto-sensu/biociencias;-30.03143 -51.22065;425;BIOCIÊNCIAS;EM FUNCIONAMENTO;Mestrado;4;12/12/2014;15/05/2015;311
161;CIÊNCIAS BIOLÓGICAS I;6;23;BIOLOGIA GERAL;20100000;161;311;BIOCIÊNCIAS;42015014010P1;RS;23;237;237;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;339145;UFCSPA;Rua Sarmento Leite 245;None;Porto Alegre;RS;None;90050170;None;http://www.ufcspa.edu.br/index.php/stricto-sensu/biociencias;-30.03143 -51.22065;426;BIOCIÊNCIAS;EM FUNCIONAMENTO;Doutorado;4;12/12/2014;15/05/2015;311
162;CIÊNCIAS BIOLÓGICAS II;8;27;FARMACOLOGIA;21000000;162;312;FARMACOLOGIA;21001014013P4;PI;27;242;242;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ;338364;FUFPI;Avenida Universitária s/n;None;Teresina;PI;None;64049550;None;http://www.ufpi.br/farmacologia/;-5.06161 -42.79476;427;FARMACOLOGIA;EM FUNCIONAMENTO;Mestrado;4;20/11/2006;01/01/2007;312
162;CIÊNCIAS BIOLÓGICAS II;8;27;FARMACOLOGIA;21000000;162;313;NOVO APCN DE FARMACOLOGIA;21001014081P0;PI;27;242;242;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ;338364;FUFPI;Avenida Universitária s/n;None;Teresina;PI;None;64049550;None;http://www.ufpi.br/farmacologia/;-5.06161 -42.79476;428;FARMACOLOGIA;EM PROJETO;Doutorado;A;24/10/2018;-;313
162;CIÊNCIAS BIOLÓGICAS II;8;28;FISIOLOGIA;20700008;162;314;Ciências Biomédicas;33114013002P4;SP;28;244;244;CENTRO UNIVERSITÁRIO HERMÍNIO OMETTO;338827;UNIARARAS;AV. DR. MAXIMILIANO BARUTO 500;None;Araras;SP;None;13607339;None;http://www.uniararas.br;-22.37584 -47.37115;429;CIÊNCIAS BIOMÉDICAS;EM FUNCIONAMENTO;Mestrado;3;04/03/2009;01/01/2010;314
162;CIÊNCIAS BIOLÓGICAS II;8;29;MORFOLOGIA;20600003;162;315;Ciências Aplicadas ao Sistema Musculoesquelético;31099017001P1;RJ;29;246;246;INSTITUTO NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA;338680;INTO;Avenida Brasil 500;None;Rio de Janeiro;RJ;None;20940070;None;http://www.into.saude.gov.br;-22.89351 -43.21512;430;Ciências Aplicadas ao Sistema Musculoesquelético;EM FUNCIONAMENTO;Mestrado Profissional;4;03/07/2013;01/01/2013;315
163;CIÊNCIAS BIOLÓGICAS III;9;32;PARASITOLOGIA;21300003;163;316;BIOLOGIA DA INTERAÇÃO PATÓGENO HOSPEDEIRO;13009001041P0;AM;32;250;250;CENTRO DE PESQUISA LEÔNIDAS E MARIA DEANE - FIOCRUZ;316534;CPQLMD;Rua Terezina 476;None;Manaus;AM;None;69057070;None;http://amazonia.fiocruz.br/;2345.0 4567.0;431;BIOLOGIA DA INTERAÇÃO PATÓGENO - HOSPEDEIRO;EM FUNCIONAMENTO;Mestrado;3;02/06/2016;06/03/2017;316
164;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;44;33;TEOLOGIA;71000003;164;317;TEOLOGIA;42016010002P5;RS;33;252;252;ESCOLA SUPERIOR DE TEOLOGIA;339146;EST;RUA AMADEO ROSSI, 467;None;São Leopoldo;RS;None;93030220;None;http://www.est.edu.br;-29.77256 -51.13843;432;TEOLOGIA;EM FUNCIONAMENTO;Mestrado Profissional;3;15/03/2002;01/01/2001;317
164;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;44;33;TEOLOGIA;71000003;164;318;TEOLOGIA;42016010001P9;RS;33;252;252;ESCOLA SUPERIOR DE TEOLOGIA;339146;EST;RUA AMADEO ROSSI, 467;None;São Leopoldo;RS;None;93030220;None;http://www.est.edu.br;-29.77256 -51.13843;433;TEOLOGIA;EM FUNCIONAMENTO;Mestrado;5;-;01/01/1983;318
164;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;44;33;TEOLOGIA;71000003;164;318;TEOLOGIA;42016010001P9;RS;33;252;252;ESCOLA SUPERIOR DE TEOLOGIA;339146;EST;RUA AMADEO ROSSI, 467;None;São Leopoldo;RS;None;93030220;None;http://www.est.edu.br;-29.77256 -51.13843;434;TEOLOGIA;EM FUNCIONAMENTO;Doutorado;5;29/10/1993;01/01/1990;318
164;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;44;33;TEOLOGIA;71000003;164;319;TEOLOGIA;32029012001P1;MG;33;253;253;FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA;338139;FAJE;Avenida Dr. Cristiano Guimarães 2.127;None;Belo Horizonte;MG;None;31720300;None;http://www.faculdadejesuita.edu.br;-19.8387 -43.95227;435;TEOLOGIA;EM FUNCIONAMENTO;Mestrado;6;-;01/01/1986;319
164;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;44;33;TEOLOGIA;71000003;164;319;TEOLOGIA;32029012001P1;MG;33;253;253;FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA;338139;FAJE;Avenida Dr. Cristiano Guimarães 2.127;None;Belo Horizonte;MG;None;31720300;None;http://www.faculdadejesuita.edu.br;-19.8387 -43.95227;436;TEOLOGIA;EM FUNCIONAMENTO;Doutorado;6;22/11/2002;01/01/1986;319
164;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;44;33;TEOLOGIA;71000003;164;320;Teologia;40070018001P6;PR;33;254;254;FACULDADE TEOLÓGICA BATISTA DO PARANÁ;339079;FTBP;AV. SILVA JARDIM 1859;None;Curitiba;PR;None;80250200;None;http://www.fabapar.com.br;-25.44405 -49.27835;437;Teologia;EM FUNCIONAMENTO;Mestrado Profissional;3;21/08/2012;01/01/2013;320
164;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;44;33;TEOLOGIA;71000003;164;321;Ciências das Religiões;30014018001P2;ES;33;255;255;FACULDADE UNIDA DE VITÓRIA;338567;FUV;Rua Engenheiro Fábio Ruschi 161;None;Vitória;ES;None;29050670;None;http://www.faculdadeunida.com.br;-20.31489 -40.30591;438;CIÊNCIAS DAS RELIGIÕES;EM FUNCIONAMENTO;Mestrado Profissional;3;10/12/2010;01/01/2011;321
165;COMUNICAÇÃO E INFORMAÇÃO;31;34;CIÊNCIA DA INFORMAÇÃO;60700009;165;322;MEMÓRIA E ACERVOS;33301000001P0;RJ;34;257;257;FUNDAÇÃO CASA DE RUI BARBOSA;316166;FCRB;Rua São Clemente 134;None;Rio de Janeiro;RJ;None;22260000;None;http://www.casaruibarbosa.gov.br/;-22.94894 -43.18707;439;MEMÓRIA E ACERVOS;EM FUNCIONAMENTO;Mestrado Profissional;3;26/03/2015;07/03/2016;322
168;EDUCAÇÃO;38;39;EDUCAÇÃO;70800006;168;323;Gestão e Desenvolvimento da Educação Profissional;33126011003P5;SP;39;262;262;CENTRO ESTADUAL DE EDUCAÇÃO TECNOLÓGICA PAULA SOUZA;338838;CEETEPS;Rua dos Bandeirantes 169;None;São Paulo;SP;None;01124060;None;http://www.centropaulasouza.sp.gov.br/pos-graduacao/stricto-sensu/default.asp;-23.52963 -46.63226;440;Gestão e Desenvolvimento da Educação Profissional;EM FUNCIONAMENTO;Mestrado Profissional;3;13/02/2014;02/03/2015;323
169;EDUCAÇÃO FÍSICA;21;42;FONOAUDIOLOGIA;40700003;169;324;Saúde da Comunicação Humana;33019010013P0;SP;42;266;266;FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA DE SÃO PAULO;338732;FCMSCSP-TI;RUA DR. CESÁRIO MOTTA JÚNIOR 61;None;São Paulo;SP;None;01221020;None;http://www.fcmsantacasasp.edu.br/;-23.54228 -46.6486;441;Saúde da Comunicação Humana;EM FUNCIONAMENTO;Mestrado Profissional;4;25/09/2012;01/01/2013;324
170;ENFERMAGEM;20;43;ENFERMAGEM;40400000;170;325;SAÚDE MATERNO INFANTIL;42039010004P0;RS;43;268;268;CENTRO UNIVERSITÁRIO FRANCISCANO;339164;UNIFRA;RUA DOS ANDRADAS 1614;None;Santa Maria;RS;None;97010032;None;http://www.universidadefranciscana.edu.br/site/ensino/mestrado/mestrado-profissional-saude-materno-infantil;-29.68474 -53.81063;442;SAÚDE MATERNO INFANTIL;EM FUNCIONAMENTO;Mestrado Profissional;3;26/03/2015;30/07/2015;325
170;ENFERMAGEM;20;43;ENFERMAGEM;40400000;170;326;SAÚDE DA FAMÍLIA;25046004001P0;PB;43;269;269;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA;316146;FACENE;Av. Frei Galvão, 12 12;None;João Pessoa;PB;None;58067695;None;http://www.facene.com.br;-7.20599 -34.85791;443;SAÚDE DA FAMÍLIA;EM FUNCIONAMENTO;Mestrado Profissional;3;08/11/2014;14/05/2015;326
170;ENFERMAGEM;20;43;ENFERMAGEM;40400000;170;327;Enfermagem;33031010002P1;SP;43;270;270;FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;338744;FAMERP;Av. Brigadeiro Faria Lima 5416;None;São José do Rio Preto;SP;None;15090000;None;http://www.famerp.br;-20.82615 -49.396;444;Enfermagem;EM FUNCIONAMENTO;Mestrado;3;28/02/2012;01/01/2012;327
170;ENFERMAGEM;20;43;ENFERMAGEM;40400000;170;328;Ciências para a Saúde;53022017001P6;DF;43;271;271;FUNDAÇÃO DE ENSINO E PESQUISA EM CIÊNCIAS DA SAÚDE;339284;FEPECS; Fundação de Ensino e Pesquisa em Ciências da Saúde - FEPECS 01;None;Brasília;DF;None;70710907;None;http://www.escs.edu.br/index.php/mestrado;-15.78448 -47.88683;445;Ciências para a Saúde;EM FUNCIONAMENTO;Mestrado Profissional;3;23/11/2011;01/01/2012;328
171;ENGENHARIAS I;10;45;ENGENHARIA DE TRANSPORTES;31000002;171;329;ENGENHARIA DE TRANSPORTES;31007015010P1;RJ;45;274;274;INSTITUTO MILITAR DE ENGENHARIA;338588;IME;PRAÇA GENERAL TIBÚRCIO 80;None;Rio de Janeiro;RJ;None;22290270;None;http://www.ime.eb.br;-22.95596 -43.16584;446;ENGENHARIA DE TRANSPORTES;EM FUNCIONAMENTO;Mestrado;3;19/06/1997;01/01/1994;329
171;ENGENHARIAS I;10;45;ENGENHARIA DE TRANSPORTES;31000002;171;330;ENGENHARIA DE INFRA-ESTRUTURA AERONÁUTICA;33011010009P6;SP;45;275;275;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;338724;ITA;Praça Mal. Eduardo Gomes 50;None;São José dos Campos;SP;None;12228900;None;http://www.ita.br;-23.20588 -45.88228;447;ENGENHARIA DE INFRA-ESTRUTURA AERONÁUTICA;EM FUNCIONAMENTO;Mestrado;4;-;01/01/1992;330
171;ENGENHARIAS I;10;45;ENGENHARIA DE TRANSPORTES;31000002;171;330;ENGENHARIA DE INFRA-ESTRUTURA AERONÁUTICA;33011010009P6;SP;45;275;275;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;338724;ITA;Praça Mal. Eduardo Gomes 50;None;São José dos Campos;SP;None;12228900;None;http://www.ita.br;-23.20588 -45.88228;448;ENGENHARIA DE INFRAESTRUTURA AERONÁUTICA;EM FUNCIONAMENTO;Doutorado;4;28/02/2010;01/01/2011;330
172;ENGENHARIAS II;12;49;ENGENHARIA NUCLEAR;30900000;172;331;CIÊNCIA E TECNOLOGIA DAS RADIAÇÕES, MINERAIS E MATERIAIS;32069014001P9;MG;49;280;280;CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR;338177;CDTN;Av. Pres. Antônio Carlos 6627;None;Belo Horizonte;MG;None;31270901;None;http://www.cdtn.br/pgcdtn/pos-graduacao;-19.87192 -43.96648;449;Ciência e Tecnologia das Radiações, Minerais e Materiais;EM FUNCIONAMENTO;Mestrado;4;10/07/2002;01/01/2002;331
172;ENGENHARIAS II;12;49;ENGENHARIA NUCLEAR;30900000;172;331;CIÊNCIA E TECNOLOGIA DAS RADIAÇÕES, MINERAIS E MATERIAIS;32069014001P9;MG;49;280;280;CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR;338177;CDTN;Av. Pres. Antônio Carlos 6627;None;Belo Horizonte;MG;None;31270901;None;http://www.cdtn.br/pgcdtn/pos-graduacao;-19.87192 -43.96648;450;Ciencia e Tecnologia das Radiações, Minerais e Materiais;EM FUNCIONAMENTO;Doutorado;4;24/02/2010;01/01/2010;331
172;ENGENHARIAS II;12;49;ENGENHARIA NUCLEAR;30900000;172;332;Ciência e Tecnologia Nucleares;31058019002P4;RJ;49;281;281;INSTITUTO DE ENGENHARIA NUCLEAR;338639;IEN;RUA HELIO DE ALMEIDA 75;None;Rio de Janeiro;RJ;None;21941906;None;http://www.ien.gov.br/posien/;-22.86612 -43.22674;451;Ciência e Tecnologia Nucleares;EM FUNCIONAMENTO;Mestrado;3;-;01/01/2010;332
174;ENGENHARIAS IV;14;55;ENGENHARIA BIOMÉDICA;31300006;174;333;Neuroengenharia;33280010001P2;RN;55;288;288;INSTITUTO DE ENSINO E PESQUISA ALBERTO SANTOS DUMONT;338992;IEPASD;Estrada Vicinal S/N;None;Macaíba;RN;None;59280970;None;http://www.institutosantosdumont.org.br;-5.89039 -35.39155;452;Neuroengenharia;EM FUNCIONAMENTO;Mestrado;3;21/03/2013;01/08/2013;333
174;ENGENHARIAS IV;14;56;ENGENHARIA ELÉTRICA;30400007;174;334;Engenharia Elétrica;31022014004P3;RJ;56;290;290;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;338603;CEFET;Av. Maracanã 229;None;Rio de Janeiro;RJ;None;20271110;None;http://dippg.cefet-rj.br/ppeel;-22.91247 -43.22511;453;Engenharia Elétrica;EM FUNCIONAMENTO;Mestrado;3;24/07/2008;01/01/2009;334
174;ENGENHARIAS IV;14;56;ENGENHARIA ELÉTRICA;30400007;174;335;Instrumentação e Óptica Aplicada;31022014007P2;RJ;56;290;290;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;338603;CEFET;Av. Maracanã 229;None;Rio de Janeiro;RJ;None;20271110;None;http://dippg.cefet-rj.br/ppeel;-22.91247 -43.22511;454;Instrumentação e Óptica Aplicada;EM FUNCIONAMENTO;Doutorado;4;27/03/2014;01/02/2015;335
176;FARMÁCIA;19;58;FARMÁCIA;40300005;176;336;Desenvolvimento e Controle de Produtos Biofarmacêuticos;32116012001P8;MG;58;293;293;CENTRO UNIVERSITÁRIO NEWTON PAIVA;338226;NEWTON PAI;Rua José Cláudio Rezende, 420 ;None;Belo Horizonte;MG;None;30455590;None;http://http:\\naoinformado.naoinformado;-19.96612 -43.96233;455;Desenvolvimento e Controle de Produtos Biofarmacêuticos;EM PROJETO;Mestrado Profissional;3;27/02/2013;-;336
182;LINGUÍSTICA E LITERATURA;41;65;LETRAS;80200001;182;337;LETRAS;32032013002P5;MG;65;300;300;CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA;338142;CES-JF;Rua Halfeld 1179;None;Juiz de Fora;MG;None;36016000;None;http://www.cesjf.br;-21.77382 -43.34668;456;LETRAS;EM FUNCIONAMENTO;Mestrado;3;12/12/2014;10/03/2015;337
183;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;1;67;MATEMÁTICA;10100008;183;338;MATEMÁTICA;31008011001P9;RJ;67;303;303;ASSOCIAÇÃO INSTITUTO NACIONAL DE MATEMÁTICA PURA E APLICADA;338589;IMPA;ESTRADA DONA CASTORINA 110;None;Rio de Janeiro;RJ;None;22460320;None;http://www.impa.br;-22.96598 -43.23755;457;MATEMÁTICA;EM FUNCIONAMENTO;Mestrado;7;-;01/01/1962;338
183;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;1;67;MATEMÁTICA;10100008;183;338;MATEMÁTICA;31008011001P9;RJ;67;303;303;ASSOCIAÇÃO INSTITUTO NACIONAL DE MATEMÁTICA PURA E APLICADA;338589;IMPA;ESTRADA DONA CASTORINA 110;None;Rio de Janeiro;RJ;None;22460320;None;http://www.impa.br;-22.96598 -43.23755;458;MATEMÁTICA;EM FUNCIONAMENTO;Doutorado;7;-;01/01/1962;338
183;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;1;67;MATEMÁTICA;10100008;183;339;MÉTODOS MATEMÁTICOS EM FINANÇAS;31008011002P5;RJ;67;303;303;ASSOCIAÇÃO INSTITUTO NACIONAL DE MATEMÁTICA PURA E APLICADA;338589;IMPA;ESTRADA DONA CASTORINA 110;None;Rio de Janeiro;RJ;None;22460320;None;http://www.impa.br;-22.96598 -43.23755;459;MÉTODOS MATEMÁTICOS EM FINANÇAS;EM FUNCIONAMENTO;Mestrado Profissional;4;25/07/2007;01/01/2008;339
185;MEDICINA I;15;70;MEDICINA;40100006;185;340;PESQUISA CLINICA E TRANSLACIONAL;28025016002P0;BA;70;307;307;CENTRO DE PESQUISA GONÇALO MONIZ - FIOCRUZ;338528;CPQGM;R. WALDEMAR FALCAO, 121 ;None;Salvador;BA;None;40296710;None;http://www.bahia.fiocruz.br/pgbsmi;-12.99557 -38.48739;460;PESQUISA CLÍNICA E TRANSLACIONAL;EM FUNCIONAMENTO;Mestrado Profissional;3;11/12/2015;03/04/2017;340
185;MEDICINA I;15;70;MEDICINA;40100006;185;341;MEDICINA E SAÚDE HUMANA;28008014002P6;BA;70;308;308;ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA;338513;EBMSP;Avenida Dom João VI 275;None;Salvador;BA;None;40290000;None;http://pos.bahiana.edu.br;-12.99056 -38.48824;461;MEDICINA E SAÚDE HUMANA;EM FUNCIONAMENTO;Mestrado;3;07/04/1999;01/01/2000;341
185;MEDICINA I;15;70;MEDICINA;40100006;185;341;MEDICINA E SAÚDE HUMANA;28008014002P6;BA;70;308;308;ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA;338513;EBMSP;Avenida Dom João VI 275;None;Salvador;BA;None;40290000;None;http://pos.bahiana.edu.br;-12.99056 -38.48824;462;MEDICINA E SAÚDE HUMANA;EM FUNCIONAMENTO;Doutorado;3;07/04/1999;01/01/2000;341
185;MEDICINA I;15;70;MEDICINA;40100006;185;342;CIÊNCIAS DA SAÚDE;53029011002P7;DF;70;309;309;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;339291;ESCS;Setor Médico Hospitalar Norte Conjunto A Bloco 1;None;Brasília;DF;None;70710100;None;http://www.escs.edu.br/;-15.78439 -47.88669;463;CIÊNCIAS DA SAÚDE;EM FUNCIONAMENTO;Mestrado;3;15/04/2016;04/04/2017;342
188;MEDICINA VETERINÁRIA;24;73;MEDICINA VETERINÁRIA;50500007;188;343;SAÚDE ANIMAL;43043003001P2;RS;73;311;311;CENTRO DE PESQUISA EM SAÚDE ANIMAL;341077;IPVDF;Estrada do Conde 6000;None;Eldorado do Sul;RS;None;92990000;None;http://www.ipvdf.rs.gov.br;-30.07426 -51.49617;464;SAÚDE ANIMAL;EM FUNCIONAMENTO;Mestrado;4;12/09/2013;26/05/2014;343
189;NUTRIÇÃO;50;74;NUTRIÇÃO;40500004;189;344;NUTRIÇÃO DO NASCIMENTO À ADOLESCÊNCIA;33028010005P7;SP;74;313;313;CENTRO UNIVERSITÁRIO SÃO CAMILO, SÃO PAULO;338741;CUSC;Rua Raul Pompéia 144;None;São Paulo;SP;None;05025010;None;http://www.saocamilo-sp.br;-23.52702 -46.68569;465;Nutrição - do Nascimento à Adolescência;EM FUNCIONAMENTO;Mestrado Profissional;3;29/03/2012;01/01/2013;344
191;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;30;76;DEMOGRAFIA;60600004;191;345;POPULAÇÃO, TERRITÓRIO E ESTATÍSTICAS PÚBLICAS;31045014001P7;RJ;76;316;316;ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS;338625;ENCE;RUA ANDRÉ CAVALCANTI 106;None;Rio de Janeiro;RJ;None;20231050;None;http://www.ence.ibge.gov.br;-22.91688 -43.18624;466;POPULAÇÃO, TERRITÓRIO E ESTATÍSTICAS PÚBLICAS;EM FUNCIONAMENTO;Mestrado;4;-;01/01/1998;345
191;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;30;76;DEMOGRAFIA;60600004;191;345;POPULAÇÃO, TERRITÓRIO E ESTATÍSTICAS PÚBLICAS;31045014001P7;RJ;76;316;316;ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS;338625;ENCE;RUA ANDRÉ CAVALCANTI 106;None;Rio de Janeiro;RJ;None;20231050;None;http://www.ence.ibge.gov.br;-22.91688 -43.18624;467;População, Território e Estatísticas Públicas;EM FUNCIONAMENTO;Doutorado;4;26/03/2014;02/03/2015;345
191;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;30;76;DEMOGRAFIA;60600004;191;346;DEMOGRAFIA;33003017061P5;SP;76;317;317;UNIVERSIDADE ESTADUAL DE CAMPINAS;338699;UNICAMP;Rua Cora Coralina 100;None;Campinas;SP;None;13083896;None;http://www.ifch.unicamp.br/pos;-22.81505 -47.06832;468;DEMOGRAFIA;EM FUNCIONAMENTO;Mestrado;6;25/10/2002;01/01/2003;346
191;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;30;76;DEMOGRAFIA;60600004;191;346;DEMOGRAFIA;33003017061P5;SP;76;317;317;UNIVERSIDADE ESTADUAL DE CAMPINAS;338699;UNICAMP;Rua Cora Coralina 100;None;Campinas;SP;None;13083896;None;http://www.ifch.unicamp.br/pos;-22.81505 -47.06832;469;DEMOGRAFIA;EM FUNCIONAMENTO;Doutorado;6;25/06/1993;01/01/1993;346
192;PSICOLOGIA;37;78;PSICOLOGIA;70700001;192;347;Análise do Comportamento Aplicada;33278016001P1;SP;78;320;320;ASSOCIAÇÃO PARADIGMA CENTRO DE CIÊNCIAS E TECNOLOGIA DO COMPORTAMENTO;338990;PARADIGMA;Rua Vanderley 611;None;São Paulo;SP;None;05011001;None;http://www.paradigmaac.org;-23.54125 -46.67333;470;Análise do Comportamento Aplicada;EM FUNCIONAMENTO;Mestrado Profissional;4;11/12/2012;01/01/2013;347
193;QUÍMICA;4;79;QUÍMICA;10600000;193;348;QUÍMICA;21002010070P4;PI;79;322;322;FUNDAÇÃO UNIVERSIDADE ESTADUAL DO PIAUÍ;338368;FUESPI;RUA JOÃO CABRAL, 2231 2231;None;Teresina;PI;None;64002150;None;http://www.uespi.br;-5.07716 -42.82592;471;QUÍMICA;EM FUNCIONAMENTO;Mestrado;3;26/03/2015;10/08/2015;348
194;SAÚDE COLETIVA;22;80;SAÚDE COLETIVA;40600009;194;349;Saúde da Família;33303002001P9;RJ;80;324;324;ASSOCIAÇÃO BRASILEIRA DE SAÚDE COLETIVA;316168;ABRASCO;Avenida Pará 1720;None;Uberlândia;MG;None;38405320;None;http://www.ufu.br/;-18.91821 -48.25748;472;SAÚDE DA FAMÍLIA;EM FUNCIONAMENTO;Mestrado Profissional;3;23/10/2015;04/05/2017;349
